0.005044577124962747	0.06961149609509125	0.24403130705726464	0.3439376103348101	0.23422000954480426	0.08435054048934634	0.016800603790104122	0.001881800479754826	0.00011794953250056632	4.033297882145373e-6	7.164191753408621e-8	6.093849178527041e-10	2.1741012268473743e-12	2.5926982526838965e-15	6.657713549343396e-19	1.2019994193850053e-23
0.0006151747191768865	0.017526320254274697	0.11338317065514929	0.2792444493467287	0.3217729665462773	0.19214982908076864	0.06266690485181901	0.011413968801222842	0.001160767368500261	6.454446659619722e-5	1.8772717370317897e-6	2.647757544883908e-8	1.5984054600197102e-10	3.3308954141915174e-13	1.5784375470433176e-16	5.8835929305165315e-21
7.657440590901388e-5	0.004025957403802029	0.043714333110270974	0.17255720150542758	0.3101378567316714	0.28396793862668485	0.1404987382811384	0.038594951172496644	0.005908591698732659	0.0004955157248871939	2.186404131661593e-5	4.728306180012445e-7	4.452162617096664e-9	1.4870252422096327e-11	1.1827190028792547e-14	8.135608942750042e-19
8.99561284580397e-6	0.0008264529301490665	0.014382887559583193	0.08725449972840375	0.2351134810504135	0.3177526750399746	0.2298166809655365	0.09179313745024219	0.02039821495884504	0.002487346102283692	0.00016043474754891444	5.1211882865020435e-6	7.229432001237308e-8	3.710940706039865e-10	4.730646854717949e-13	5.686314126933672e-17
9.66921291151395e-7	0.00015031390985079102	0.004080222254000567	0.03711022385644012	0.14645615910176812	0.28566916645265594	0.29548436695562885	0.16794113825797083	0.05301925682337181	0.009199656438903633	0.0008486187694505852	3.909569921999729e-5	8.083264425076463e-7	6.220633721637843e-9	1.2368807522281144e-11	2.5156998871422826e-15
9.325117709521406e-8	2.4037480413412374e-5	0.0010004552592998864	0.013430883490697355	0.07650022128822649	0.21233802724777323	0.3098101941469669	0.24718055250417656	0.10937409004210534	0.026640872071560805	0.0034664604195169474	0.00022725422018225202	6.7813131767272525e-6	7.702980565533089e-8	2.3484216887117886e-10	7.920154513124425e-14
7.934569766885963e-9	3.3490314544666415e-6	0.000211462239517479	0.004149817090728124	0.033803827206201904	0.1323511576370253	0.27006901122360855	0.29993278312952343	0.1844586440996753	0.0625408219130417	0.011381001418753625	0.001052453636790267	4.4914195620816235e-5	7.457922126752623e-7	3.449371711488975e-9	1.9048412685837944e-12
5.853627826298225e-10	4.0176370539289196e-7	3.8259909411614055e-5	0.0010917184734277232	0.012654398159717176	0.06955035922627555	0.1975499735341826	0.30397443255236745	0.25862861869295367	0.12149322218073726	0.030775104171461478	0.003995011543536473	0.00024260101260393328	5.8572993688568535e-6	4.0858198159597006e-8	3.6690003694448045e-11
3.669000369444804e-11	4.0858198159597e-8	5.857299368856852e-6	0.00024260101260393323	0.0039950115435364725	0.03077510417146147	0.12149322218073723	0.2586286186929536	0.30397443255236734	0.19754997353418255	0.06955035922627553	0.012654398159717173	0.001091718473427723	3.825990941161405e-5	4.0176370539289185e-7	5.853627826298223e-10
1.9048412685837944e-12	3.449371711488975e-9	7.457922126752623e-7	4.4914195620816235e-5	0.001052453636790267	0.011381001418753625	0.0625408219130417	0.1844586440996753	0.29993278312952343	0.27006901122360855	0.1323511576370253	0.033803827206201904	0.004149817090728124	0.000211462239517479	3.3490314544666415e-6	7.934569766885963e-9
7.920154513124425e-14	2.3484216887117886e-10	7.702980565533089e-8	6.7813131767272525e-6	0.00022725422018225202	0.0034664604195169474	0.026640872071560805	0.10937409004210534	0.24718055250417656	0.3098101941469669	0.21233802724777323	0.07650022128822649	0.013430883490697355	0.0010004552592998864	2.4037480413412374e-5	9.325117709521406e-8
2.5156998871422826e-15	1.2368807522281144e-11	6.220633721637843e-9	8.083264425076463e-7	3.909569921999729e-5	0.0008486187694505852	0.009199656438903633	0.05301925682337181	0.16794113825797083	0.29548436695562885	0.28566916645265594	0.14645615910176812	0.03711022385644012	0.004080222254000567	0.00015031390985079102	9.66921291151395e-7
5.686314126933672e-17	4.730646854717949e-13	3.710940706039865e-10	7.229432001237308e-8	5.1211882865020435e-6	0.00016043474754891444	0.002487346102283692	0.02039821495884504	0.09179313745024219	0.2298166809655365	0.3177526750399746	0.2351134810504135	0.08725449972840375	0.014382887559583193	0.0008264529301490665	8.99561284580397e-6
8.135608942750042e-19	1.1827190028792547e-14	1.4870252422096327e-11	4.452162617096664e-9	4.728306180012445e-7	2.186404131661593e-5	0.0004955157248871939	0.005908591698732659	0.038594951172496644	0.1404987382811384	0.28396793862668485	0.3101378567316714	0.17255720150542758	0.043714333110270974	0.004025957403802029	7.657440590901388e-5
5.883592930516531e-21	1.5784375470433176e-16	3.3308954141915174e-13	1.59840546001971e-10	2.6477575448839077e-8	1.8772717370317894e-6	6.454446659619721e-5	0.001160767368500261	0.01141396880122284	0.06266690485181901	0.1921498290807686	0.32177296654627724	0.27924444934672865	0.11338317065514927	0.017526320254274693	0.0006151747191768864
1.2019994193850051e-23	6.657713549343395e-19	2.5926982526838965e-15	2.174101226847374e-12	6.09384917852704e-10	7.16419175340862e-8	4.033297882145372e-6	0.00011794953250056631	0.0018818004797548258	0.016800603790104122	0.08435054048934633	0.23422000954480424	0.34393761033481	0.2440313070572646	0.06961149609509124	0.005044577124962747
