4.138898409340627e-25	8.217720911747356e-21	1.5544074331121728e-17	7.680614556257961e-15	1.481286133346066e-12	1.3784921039630576e-10	7.042985015871404e-9	2.1520782299717345e-7	4.1758289061147835e-6	5.374426997892941e-5	0.0004739164434741077	0.0029339084299497514	0.012988030175564297	0.041678418577519014	0.09789969228257296	0.16940884768133493	0.2166984671105575	0.20501758241407667	0.14314307459368994	0.07337424260697097	0.027381350024293802	0.00734893502603947	0.0013951139316250006	0.00018318325219318564	1.6145235824042323e-5	9.173240228238208e-7	3.1775579141549966e-8	6.19626373794859e-10	6.030853481769708e-12	2.4046425015282813e-14	2.7039141717449604e-17	3.3667265257395274e-21
1.7017218686681343e-26	4.574023621848721e-22	1.1137663498706965e-18	6.905250244533995e-16	1.6441649634414174e-13	1.8677455213307738e-11	1.1551455465050195e-9	4.245339168802112e-8	9.857891881983598e-7	1.5122647835840588e-5	0.00015844412493187544	0.0011625594545434002	0.006087898665553758	0.023076299860275026	0.06396387313626432	0.1305370830251889	0.1968857139891513	0.21968169081598188	0.18099708504629028	0.10959120103263409	0.048377388497481535	0.015388852113629685	0.0034711244607696493	0.0005432510717363622	5.729889352653918e-5	3.915606171325534e-6	1.6418604252134127e-7	3.9082257684314445e-9	4.6962532398583285e-11	2.3495109417262694e-13	3.4009642574215057e-16	5.732713111376694e-20
6.271655908489668e-28	2.28626320674674e-23	7.177342260593241e-20	5.591081498326188e-17	1.645641025882384e-14	2.2847315733365517e-12	1.712456681946654e-10	7.577950573747318e-9	2.108042605437077e-7	3.858655542599198e-6	4.808540254209405e-5	0.00041859137289761194	0.0025955936991845768	0.011633254155856865	0.038089091299755094	0.09176455314796181	0.16336014287753015	0.21517952976159244	0.20941582061341185	0.14992682367364232	0.0783682718110487	0.029576178620059162	0.007934781342792767	0.001481761165213948	0.00018723188511988705	1.5405970716204147e-5	7.828737031528699e-7	2.2775235557572486e-8	3.38304719843601e-10	2.1265757529858e-12	3.968690153575056e-15	9.072761938159424e-19
2.049704360065648e-29	1.0160435621221503e-24	4.1213972399369266e-21	4.041846080616051e-18	1.4732877249807342e-15	2.504193588752441e-13	2.27844513317649e-11	1.215972732754397e-9	4.0586817908826955e-8	8.878038171894441e-7	1.3178736728468269e-5	0.00013631070025062883	0.0010023155286609322	0.005319406252111105	0.020602411782955212	0.0586799969404083	0.12347352272479518	0.19227656958039188	0.22135554601410234	0.1876525434501684	0.11631707080973305	0.05215841637368183	0.016668511903446197	0.0037197645574065844	0.0005639629902512755	5.5964541521117114e-5	3.4522469291949087e-6	1.229570048341905e-7	2.261866515547822e-9	1.7899582489681296e-11	4.316223799968267e-14	1.3417554752458125e-17
5.864790940061178e-31	3.9672108417087285e-26	2.0854110376267793e-22	2.58154557118009e-19	1.1682177261847716e-16	2.4366587058883863e-14	2.6972394690826347e-12	1.7397752400928236e-10	6.982286046836027e-9	1.8289194543092254e-7	3.2404430691251197e-6	3.990254294330929e-5	0.0003486215528544953	0.002195082860604982	0.010076276524756872	0.03399425718213247	0.0847103979513581	0.1562509647101763	0.21319695844536546	0.21442876159767543	0.157925110129106	0.08430865086784944	0.032158635578469166	0.008593719509988149	0.001566605516306131	0.0001878929025056169	1.4101113371253167e-5	6.163046016595421e-7	1.4074899507230481e-8	1.40596356265523e-10	4.393487121907891e-13	1.8637618674995786e-16
1.4465278431443003e-32	1.3413905398534232e-27	9.172552119604928e-24	1.4381945282603193e-20	8.105470989709426e-18	2.080875198338672e-15	2.8104530795789216e-13	2.197088843923247e-11	1.0630940904075047e-9	3.343364449717223e-8	7.088852923391392e-7	1.041897955438326e-5	0.00010843222629951715	0.0008120523052555372	0.004429062962908617	0.01774317746035562	0.052491539785395905	0.114971278724609	0.18639160620513082	0.2229755925866691	0.1956162852214249	0.12464618783270182	0.05689667727333107	0.01825515557836796	0.004012209569542835	0.000583219415554706	5.3404826042563736e-5	2.872892513193609e-6	8.171201073956881e-8	1.0338415353258055e-9	4.202597828512266e-12	2.4439627992776924e-15
3.0170548012764364e-34	3.8576616559478653e-29	3.4481502530439415e-25	6.87762617778335e-22	4.84693187104285e-19	1.537406101220862e-16	2.542797615309282e-14	2.417768312648063e-12	1.4153064174550217e-10	5.362120007471851e-9	1.365035193926448e-7	2.4024701834013643e-6	2.9879035410118644e-5	0.0002669961758067311	0.001735750135639108	0.008283074666192027	0.029184039283937667	0.07614305135335786	0.1471368933570934	0.21002229371728742	0.22018536803051345	0.16800700371165436	0.09207683106276739	0.035589594137229896	0.009463086625064709	0.0016730648912462354	0.000187609232677628	1.2469441059321238e-5	4.434873450125968e-7	7.137962322631304e-9	3.79284596388409e-11	3.0412663625702754e-14
5.193700358621215e-36	9.223598980096497e-31	1.0842584571703e-26	2.766210510715447e-23	2.4501176343179785e-20	9.648275402430915e-18	1.9632029955056652e-15	2.280509276759775e-13	1.622029602653082e-11	7.43458171135337e-10	2.281830875495238e-8	4.82881908180671e-7	7.205814067104012e-6	7.713961687796883e-5	0.0006001318283804962	0.0034250146342504587	0.014429016198550595	0.045022851677859535	0.10411452462150228	0.1780373385227969	0.22395857862613455	0.20547072716345655	0.135766471029798	0.06348584584398761	0.020510574673369638	0.004430181795426193	0.0006111605186996942	5.0430020056634335e-5	2.254222323187091e-6	4.640767273008825e-8	3.2430310142577613e-10	3.611793748967505e-13
7.149438867351606e-38	1.7798361579975072e-32	2.7728071672454035e-28	9.111091981897945e-25	1.0207747485885991e-21	5.0207500574615555e-19	1.2641556292529535e-16	1.804139376093794e-14	1.5676920908102471e-12	8.73957143493758e-11	3.2509829352242514e-9	8.314967384956463e-8	1.496427756532627e-6	1.9288864854140776e-5	0.0001804887959902621	0.0012381038376056842	0.006267999041184227	0.023508030762426673	0.06538362069546308	0.13462484884493472	0.20423723647598643	0.22646732954092258	0.1813617804730097	0.1031482246808696	0.04071237380281001	0.010803713330383062	0.0018442645529927494	0.0001900785006050888	1.0747275475783188e-5	2.8496385599091916e-7	2.6391150778119963e-9	4.120165998968432e-12
7.540853348268589e-40	2.6626954657490742e-34	5.551723283736279e-30	2.370304898826402e-26	3.386692072066246e-23	2.0967837676463704e-20	6.58148595871104e-18	1.162277755333852e-15	1.242490077746488e-13	8.482330470048744e-12	3.8498627263171e-10	1.1979680394958165e-8	2.617138469517588e-7	4.088302505437366e-6	4.630769065031632e-5	0.00038426714759572523	0.002352781924657573	0.010674371546207798	0.035938633038165926	0.08967744435303297	0.16515023056517947	0.22279423308799676	0.2176956040180369	0.15162071355803658	0.07362334160195902	0.024175673197735396	0.005144783642450949	0.0006674460159651642	4.8127526133641024e-5	1.6580994529546898e-6	2.0551607407442238e-8	4.550877197712949e-11
5.73688426159719e-42	2.917631974279235e-36	8.246261026296723e-32	4.627530154820307e-28	8.522497567653004e-25	6.7091774655468935e-22	2.6508114866965086e-19	5.847102929427447e-17	7.760055239719826e-15	6.545472141763759e-13	3.656519561983738e-11	1.3962348420564596e-9	3.734394477792791e-8	7.129585427706016e-7	9.85783095425027e-6	9.978434510912206e-5	0.0007450934607749355	0.004123559864742079	0.016947222514991013	0.051683029627329805	0.11652635891380218	0.19290323897655803	0.23199685663256572	0.19963876943858122	0.12034912686398914	0.04936076969720217	0.013222382414739426	0.0021811382897138024	0.00020272472815796263	9.179933626191736e-6	1.5423928938714025e-7	4.919237091473945e-10
2.873722585449347e-44	2.1490515077576517e-38	8.37708780727917e-34	6.275373476302393e-30	1.5113363803076393e-26	1.5335913905131622e-23	7.727361609969124e-21	2.1560106870892504e-18	3.5962373184547765e-16	3.793082024664415e-14	2.638978089680528e-12	1.2510150977786596e-10	4.1437427731881205e-9	9.77935448715937e-8	1.6693609851188037e-6	2.084638885609219e-5	0.000191987071211027	0.001310789837934437	0.006650928433824572	0.02507292620232791	0.07000833539111519	0.14388028562694483	0.2155065625999518	0.23189479904398175	0.17569622416804276	0.09115052738829856	0.03113859308217922	0.006620924048089788	0.0008047223458984814	4.864443976554426e-5	1.127219142972614e-6	5.2863833873031465e-9
8.149876181873612e-47	9.231338885201341e-41	5.0869430623026574e-36	5.201106307985639e-32	1.6721360880558295e-28	2.230159485837594e-25	1.4601017980194251e-22	5.2468803828046155e-20	1.11943433041919e-17	1.5019914252973524e-15	1.3235803755864708e-13	7.92008639263906e-12	3.3026555783103887e-10	9.79326536101731e-9	2.097595852428191e-7	3.284039059360267e-6	3.7908837334842464e-5	0.00032449459712627967	0.002065907640647467	0.00978544288163518	0.03439761601641067	0.08923448407743298	0.16928997523564432	0.23173236334867664	0.22457330726715696	0.15005595896386514	0.06660681800013088	0.018614616070679973	0.0030202011526386466	0.0002491812486115777	8.162749077214076e-6	5.798270173633914e-8
9.782861775922311e-50	1.7589387669342523e-43	1.424835598961745e-38	2.0594419292686163e-34	9.131562896844093e-31	1.650933850359932e-27	1.4465836631168302e-24	6.889200439125036e-22	1.9330212880047575e-19	3.390256577879331e-17	3.886368671588092e-15	3.013684846176183e-13	1.6237752542935936e-11	6.207716801746078e-10	1.7116241360145462e-8	3.4465889055326986e-7	5.1155027836038574e-6	5.631834918431637e-5	0.000461567860342622	0.002818687211654744	0.012802343072280021	0.043039584713007124	0.1062172760950864	0.19005430346662777	0.24222530419776936	0.21449731423275906	0.1274248023654858	0.04827359257848656	0.010802171833164597	0.0012599012575793705	6.067076239510314e-5	6.840889469361648e-7
2.3361011776058423e-53	7.3104439016305565e-47	9.400022759212032e-42	2.0579053612609865e-37	1.3417404871534909e-33	3.4938680547062264e-30	4.342234956145839e-27	2.8988325526255575e-24	1.1297270634548985e-21	2.732007939149598e-19	4.2932786971374896e-17	4.543123704217186e-15	3.328585721321496e-13	1.7258375118824624e-11	6.441983561568893e-10	1.7541996178223264e-8	3.5196767509156445e-7	5.240137541468971e-6	5.8139532168190517e-5	0.0004815230025522706	0.0029739708923959846	0.013643536835414534	0.04615829416804954	0.11387930094995558	0.2015900912631015	0.2502396224065033	0.21085364915140706	0.1150509452617106	0.03785639146066308	0.006687693209062909	0.0005111994817928222	1.003207621568798e-5
